4 32 EMPTY
4 33 EMPTY
4 34 EMPTY
4 35 EMPTY
4 36 TREE
5 0 TREE
5 1 EMPTY
5 2 EMPTY
5 3 EMPTY
5 4 EMPTY
5 5 EMPTY
5 6 EMPTY
5 7 EMPTY
5 8 EMPTY
5 9 EMPTY
5 10 EMPTY
5 11 EMPTY
5 12 EMPTY
5 13 EMPTY
5 14 EMPTY
5 15 EMPTY
5 16 EMPTY
5 17 EMPTY
5 18 EMPTY
5 19 EMPTY
5 20 EMPTY
5 21 EMPTY
5 22 EMPTY
5 23 EMPTY
5 24 EMPTY
5 25 EMPTY
5 26 EMPTY
5 27 EMPTY
5 28 EMPTY
5 29 EMPTY
5 30 EMPTY
5 31 EMPTY
5 32 EMPTY
5 33 EMPTY
5 34 EMPTY
5 35 EMPTY
5 36 TREE
6 0 TREE
6 1 EMPTY
6 2 EMPTY
6 3 EMPTY
6 4 EMPTY
6 5 EMPTY
6 6 EMPTY
6 7 EMPTY
6 8 EMPTY
6 9 EMPTY
6 10 EMPTY
6 11 EMPTY
6 12 EMPTY
6 13 EMPTY
6 14 EMPTY
6 15 EMPTY
6 16 EMPTY
6 17 EMPTY
6 18 EMPTY
6 19 EMPTY
6 20 EMPTY
6 21 EMPTY
6 22 EMPTY
6 23 EMPTY
6 24 EMPTY
6 25 EMPTY
6 26 EMPTY
6 27 EMPTY
6 28 EMPTY
6 29 EMPTY
6 30 EMPTY
6 31 EMPTY
6 32 EMPTY
6 33 EMPTY
6 34 EMPTY
6 35 EMPTY
6 36 TREE
7 0 TREE
7 1 EMPTY
7 2 EMPTY
7 3 EMPTY
7 4 EMPTY
7 5 EMPTY
7 6 EMPTY
7 7 EMPTY
7 8 EMPTY
7 9 EMPTY
7 10 EMPTY
7 11 EMPTY
7 12 EMPTY
7 13 EMPTY
7 14 EMPTY
7 15 EMPTY
7 16 EMPTY
7 17 EMPTY
7 18 EMPTY
7 19 EMPTY
7 20 EMPTY
7 21 EMPTY
7 22 EMPTY
7 23 EMPTY
7 24 EMPTY
7 25 EMPTY
7 26 EMPTY
7 27 EMPTY
7 28 EMPTY
7 29 EMPTY
7 30 EMPTY
7 31 EMPTY
7 32 EMPTY
7 33 EMPTY
7 34 EMPTY
7 35 EMPTY
7 36 TREE
8 0 TREE
8 1 EMPTY
8 2 EMPTY
8 3 EMPTY
8 4 EMPTY
8 5 EMPTY
8 6 EMPTY
8 7 EMPTY
8 8 EMPTY
8 9 EMPTY
8 10 EMPTY
8 11 EMPTY
8 12 EMPTY
8 13 EMPTY
8 14 EMPTY
8 15 EMPTY
8 16 EMPTY
8 17 EMPTY
8 18 EMPTY
8 19 EMPTY
8 20 EMPTY
8 21 EMPTY
8 22 EMPTY
8 23 EMPTY
8 24 EMPTY
8 25 EMPTY
8 26 EMPTY
8 27 EMPTY
8 28 EMPTY
8 29 EMPTY
8 30 EMPTY
8 31 EMPTY
8 32 EMPTY
8 33 EMPTY
8 34 EMPTY
8 35 EMPTY
8 36 TREE
9 0 TREE
9 1 EMPTY
9 2 EMPTY
9 3 EMPTY
9 4 EMPTY
9 5 EMPTY
9 6 EMPTY
9 7 EMPTY
9 8 EMPTY
9 9 EMPTY
9 10 EMPTY
9 11 EMPTY
9 12 EMPTY
9 13 EMPTY
9 14 EMPTY
9 15 EMPTY
9 16 EMPTY
9 17 EMPTY
9 18 EMPTY
9 19 EMPTY
9 20 EMPTY
9 21 EMPTY
9 22 EMPTY
9 23 EMPTY
9 24 EMPTY
9 25 EMPTY
9 26 EMPTY
9 27 EMPTY
9 28 EMPTY
9 29 EMPTY
9 30 EMPTY
9 31 EMPTY
9 32 EMPTY
9 33 EMPTY
9 34 EMPTY
9 35 EMPTY
9 36 TREE
10 0 TREE
10 1 EMPTY
10 2 EMPTY
10 3 EMPTY
10 4 EMPTY
10 5 EMPTY
10 6 EMPTY
10 7 EMPTY
10 8 EMPTY
10 9 EMPTY
10 10 EMPTY
10 11 EMPTY
10 12 EMPTY
10 13 EMPTY
10 14 EMPTY
10 15 EMPTY
10 16 EMPTY
10 17 EMPTY
10 18 EMPTY
10 19 EMPTY
10 20 EMPTY
10 21 EMPTY
10 22 EMPTY
10 23 EMPTY
10 24 EMPTY
10 25 EMPTY
10 26 EMPTY
10 27 EMPTY
10 28 EMPTY
10 29 EMPTY
10 30 EMPTY
10 31 EMPTY
10 32 EMPTY
10 33 EMPTY
10 34 EMPTY
10 35 EMPTY
10 36 TREE
11 0 TREE
11 1 EMPTY
11 2 EMPTY
11 3 EMPTY
11 4 EMPTY
11 5 EMPTY
11 6 EMPTY
11 7 EMPTY
11 8 EMPTY
11 9 EMPTY
11 10 EMPTY
11 11 EMPTY
11 12 EMPTY
11 13 EMPTY
11 14 EMPTY
11 15 EMPTY
11 16 EMPTY
11 17 EMPTY
11 18 EMPTY
11 19 EMPTY
11 20 EMPTY
11 21 EMPTY
11 22 EMPTY
11 23 EMPTY
11 24 EMPTY
11 25 EMPTY
11 26 EMPTY
11 27 EMPTY
11 28 EMPTY
11 29 EMPTY
11 30 EMPTY
11 31 EMPTY
11 32 EMPTY
11 33 EMPTY
11 34 EMPTY
11 35 EMPTY
11 36 TREE
12 0 TREE
12 1 EMPTY
12 2 EMPTY
12 3 EMPTY
12 4 EMPTY
12 5 EMPTY
12 6 EMPTY
12 7 EMPTY
12 8 EMPTY
12 9 EMPTY
12 10 EMPTY
12 11 EMPTY
12 12 EMPTY
12 13 EMPTY
12 14 EMPTY
12 15 EMPTY
12 16 EMPTY
12 17 EMPTY
12 18 EMPTY
12 19 EMPTY
12 20 EMPTY
12 21 EMPTY
12 22 EMPTY
12 23 EMPTY
12 24 EMPTY
12 25 EMPTY
12 26 EMPTY
12 27 EMPTY
12 28 EMPTY
12 29 EMPTY
12 30 EMPTY
12 31 EMPTY
12 32 EMPTY
12 33 EMPTY
12 34 EMPTY
12 35 EMPTY
12 36 TREE
13 0 TREE
13 1 EMPTY
13 2 EMPTY
13 3 EMPTY
13 4 EMPTY
13 5 EMPTY
13 6 EMPTY
13 7 EMPTY
13 8 EMPTY
13 9 EMPTY
13 10 EMPTY
13 11 EMPTY
13 12 EMPTY
13 13 EMPTY
13 14 EMPTY
13 15 EMPTY
13 16 EMPTY
13 17 EMPTY
13 18 EMPTY
13 19 EMPTY
13 20 EMPTY
13 21 EMPTY
13 22 EMPTY
13 23 EMPTY
13 24 EMPTY
13 25 EMPTY
13 26 EMPTY
13 27 EMPTY
13 28 EMPTY
13 29 EMPTY
13 30 EMPTY
13 31 EMPTY
13 32 EMPTY
13 33 EMPTY
13 34 EMPTY
13 35 EMPTY
13 36 TREE
14 0 TREE
14 1 EMPTY
14 2 EMPTY
14 3 EMPTY
14 4 EMPTY
14 5 EMPTY
14 6 EMPTY
14 7 EMPTY
14 8 EMPTY
14 9 EMPTY
14 10 EMPTY
14 11 EMPTY
14 12 EMPTY
14 13 EMPTY
14 14 EMPTY
14 15 EMPTY
14 16 EMPTY
14 17 EMPTY
14 18 EMPTY
14 19 EMPTY
14 20 EMPTY
14 21 EMPTY
14 22 EMPTY
14 23 EMPTY
14 24 EMPTY
14 25 EMPTY
14 26 EMPTY
14 27 EMPTY
14 28 EMPTY
14 29 EMPTY
14 30 EMPTY
14 31 EMPTY
14 32 EMPTY
14 33 EMPTY
14 34 EMPTY
14 35 EMPTY
14 36 TREE
15 0 TREE
15 1 EMPTY
15 2 EMPTY
15 3 EMPTY
15 4 EMPTY
15 5 EMPTY
15 6 EMPTY
15 7 EMPTY
15 8 EMPTY
15 9 EMPTY
15 10 EMPTY
15 11 EMPTY
15 12 EMPTY
15 13 EMPTY
15 14 EMPTY
15 15 EMPTY
15 16 EMPTY
15 17 EMPTY
15 18 EMPTY
15 19 EMPTY
15 20 EMPTY
15 21 EMPTY
15 22 EMPTY
15 23 EMPTY
15 24 EMPTY
15 25 EMPTY
15 26 EMPTY
15 27 EMPTY
15 28 EMPTY
15 29 EMPTY
15 30 EMPTY
15 31 EMPTY
15 32 EMPTY
15 33 EMPTY
15 34 EMPTY
15 35 EMPTY
15 36 TREE
16 0 TREE
16 1 EMPTY
16 2 EMPTY
16 3 EMPTY
16 4 EMPTY
16 5 EMPTY
16 6 EMPTY
16 7 EMPTY
16 8 EMPTY
16 9 EMPTY
16 10 EMPTY
16 11 EMPTY
16 12 EMPTY
16 13 EMPTY
16 14 EMPTY
16 15 EMPTY
16 16 EMPTY
16 17 EMPTY
16 18 EMPTY
16 19 EMPTY
16 20 EMPTY
16 21 EMPTY
16 22 EMPTY
16 23 EMPTY
16 24 EMPTY
16 25 EMPTY
16 26 EMPTY
16 27 EMPTY
16 28 EMPTY
16 29 EMPTY
16 30 EMPTY
16 31 EMPTY
16 32 EMPTY
16 33 EMPTY
16 34 EMPTY
16 35 EMPTY
16 36 TREE
17 0 TREE
17 1 EMPTY
17 2 EMPTY
17 3 EMPTY
17 4 EMPTY
17 5 EMPTY
17 6 EMPTY
17 7 EMPTY
17 8 EMPTY
17 9 EMPTY
17 10 EMPTY
17 11 EMPTY
17 12 EMPTY
17 13 EMPTY
17 14 EMPTY
17 15 EMPTY
17 16 EMPTY
17 17 EMPTY
17 18 EMPTY
17 19 EMPTY
17 20 EMPTY
17 21 EMPTY
17 22 EMPTY
17 23 EMPTY
17 24 EMPTY
17 25 EMPTY
17 26 EMPTY
17 27 EMPTY
17 28 EMPTY
17 29 EMPTY
17 30 EMPTY
17 31 EMPTY
17 32 EMPTY
17 33 EMPTY
17 34 EMPTY
17 35 EMPTY
17 36 TREE
18 0 TREE
18 1 TREE
18 2 TREE
18 3 TREE
18 4 TREE
18 5 TREE
18 6 TREE
18 7 TREE
18 8 TREE
18 9 TREE
18 10 TREE
18 11 TREE
18 12 TREE
18 13 TREE
18 14 TREE
18 15 TREE
18 16 TREE
18 17 TREE
18 18 TREE
18 19 TREE
18 20 TREE
18 21 TREE
18 22 TREE
18 23 TREE
18 24 TREE
18 25 TREE
18 26 TREE
18 27 TREE
18 28 TREE
18 29 TREE
18 30 TREE
18 31 TREE
18 32 TREE
18 33 TREE
18 34 TREE
18 35 TREE
18 36 TREE
